Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
3c29784a-61df-498e-bc00-7697abe2c3df,2012-08-22,,999-12-6201,,,,Mack300,Kozey370,,,,white,irish,M,Boston  Massachusetts  US,1042 Kub Branch,Millbury,Massachusetts,Worcester County,,42.26264356846934,-71.72267163877402,155366.48,2449.27
9080acbd-4ce6-4c72-90fb-feb0872c9806,1983-10-28,,999-88-3842,S99967433,X89412947X,Mr.,Alejandro916,Treutel973,,,M,asian,asian_indian,M,Sheffield  Massachusetts  US,689 Johnson Esplanade Unit 40,Boston,Massachusetts,Suffolk County,02108,42.386460646224855,-71.0854701294996,907962.1,3758.0
2da6fd52-25d1-4cf0-8d01-4a3349101aeb,2018-03-10,,999-19-5498,,,,Eusebio566,Purdy2,,,,white,french_canadian,M,Abington  Massachusetts  US,844 Ferry Pathway Unit 18,Plymouth,Massachusetts,Plymouth County,02360,41.99683315420442,-70.57858589567411,4815.7,1102.4399999999998
01b5a96a-d586-4f1a-9f63-7ea12126d89e,1974-01-06,,999-62-6472,S99939596,X7125612X,Mr.,Kelly223,Wiegand701,,,M,white,american,M,Cohasset  Massachusetts  US,742 Feil Glen,Bridgewater,Massachusetts,Plymouth County,02324,41.975864792567045,-70.90019873035752,1101660.08,3725.4799999999996
e11417ff-9331-4557-827a-6b608cba70b0,1941-04-06,,999-67-3780,S99916762,X47877134X,Mrs.,Georgia502,Pollich983,,Leuschke194,M,white,american,F,Boston  Massachusetts  US,164 Larson Lane,Mattapoisett,Massachusetts,Plymouth County,,41.68997478920887,-70.78909260938916,1357886.22,24523.48
ffdeb4e3-eaa0-4139-bf21-2243370b31d0,2002-01-20,,999-75-8538,S99975897,,,Alex454,Prosacco716,,,,white,english,M,Orleans  Massachusetts  US,808 Abbott Parade Apt 80,Lawrence,Massachusetts,Essex County,01840,42.725133825257075,-71.13573300240807,54402.69,3201.6
d9b2e4c0-ce15-4a50-b31f-d5c49a05e09e,1966-06-12,,999-98-3422,S99967053,X8309402X,Mr.,Johnny786,Kassulke119,,,M,white,polish,M,Boston  Massachusetts  US,459 Feeney Road Suite 64,Quincy,Massachusetts,Norfolk County,02169,42.337810182769175,-70.943770238947,22542.14,0.0
27e974ae-a79e-42cd-8ead-fdf31942ed20,2015-05-14,,999-16-7847,,,,Ronnie7,Graham902,,,,white,irish,M,Huntington  Massachusetts  US,723 Cassin Grove Apt 13,Abington,Massachusetts,Plymouth County,02351,42.15887516418695,-70.93431327783351,100848.47,1797.3999999999999
61d63628-15e5-473a-adb4-1a21ac2bfe00,1981-09-24,,999-89-8150,S99976642,X41113848X,Mr.,Blaine377,Crona259,,,M,asian,asian_indian,M,Boston  Massachusetts  US,342 Johns Pathway,Arlington,Massachusetts,Middlesex County,02474,42.492434645384456,-71.08879258769407,829620.89,6982.519999999998
a3b90a9b-9cc4-493c-b646-2a4edd24d23e,1993-03-18,,999-11-9809,S99951175,X52962610X,Ms.,Paula289,Kuhlman484,,,,white,portuguese,F,Porto  Douro Litoral  PT,226 Lehner Street Apt 24,Hudson,Massachusetts,Middlesex County,01749,42.42649649893248,-71.49611440762827,630440.32,4904.5599999999995
4a790a44-7955-4057-96de-1c7035c9a510,1975-08-22,,999-30-8077,S99930957,X49947601X,Ms.,France571,Thompson596,,,S,white,english,F,Gloucester  Massachusetts  US,985 Shields Parade,Newton,Massachusetts,Middlesex County,02458,42.442312248366974,-71.15643466700234,969721.15,4097.04
1776ace1-393b-4bb6-ba99-4377ea2b9a46,1969-09-22,,999-48-3848,S99936228,X74283287X,Mr.,Art115,Steuber698,,,M,white,irish,M,Medford  Massachusetts  US,1075 Armstrong View Apt 30,North Attleborough,Massachusetts,Bristol County,,42.06198155176282,-71.29659200116126,1205953.49,4047.12
cb80f082-ef26-4b9b-8daf-1e14c0a8dc18,1956-01-31,,999-98-1026,S99929230,X38564552X,Mrs.,Cherie102,Collins926,,Hettinger594,M,white,irish,F,Somerville  Massachusetts  US,471 VonRueden Light Suite 98,Westborough,Massachusetts,Worcester County,01581,42.32280612463098,-71.57456583977492,1332978.58,10374.859999999999
e93936a8-64bc-41b0-8d89-ad227d9565d9,1978-06-06,,999-83-7743,S99988413,X38242588X,Mr.,Darwin703,Upton904,,,S,white,irish,M,Taunton  Massachusetts  US,922 Jacobson Byway,Wellesley,Massachusetts,Norfolk County,02457,42.301896713965355,-71.23770693890492,904345.9,8897.509999999998
168708f9-37f4-4162-aeb0-8629f6f30cbc,1975-09-22,,999-83-8427,S99988900,X77518641X,Mr.,Robbie31,Bernier607,,,M,white,american,M,Kingston  Massachusetts  US,699 Schuster Throughway,Woburn,Massachusetts,Middlesex County,01801,42.53458809070908,-71.09164531874279,1168060.7,2944.7599999999998
ad7f38c5-8a53-4a6c-9b6d-7ad0637164d7,1931-09-18,,999-24-2035,S99940993,X67515174X,Mr.,Coleman27,Huel628,,,M,white,irish,M,Dartmouth  Massachusetts  US,903 Ruecker Hollow,Duxbury,Massachusetts,Plymouth County,02332,42.10878521621899,-70.68832626676495,1506830.55,45862.53999999999
2a8d0998-bf09-44bd-bf07-8532d52f2d02,2011-08-13,,999-44-9040,,,,Hiram237,Murray856,,,,white,french_canadian,M,Wenham  Massachusetts  US,1049 Dickens View Apt 46,Worcester,Massachusetts,Worcester County,01545,42.30465046200007,-71.72295140941593,196199.34,2388.2
6505a930-34db-434b-9633-deb08f57d839,1983-03-02,,999-72-9300,S99912111,X51040089X,Mrs.,Meridith488,Rice937,,Hyatt152,M,white,american,F,North Andover  Massachusetts  US,436 Fisher Ferry Suite 92,Mattapoisett,Massachusetts,Plymouth County,,41.690375987047794,-70.8023458740092,755693.61,7581.759999999998
5e3d127e-6d70-44ba-8349-8f10a0a56b24,1956-09-24,,999-69-2363,S99923874,X12703495X,Mrs.,Maris768,Feest103,,Berge125,M,white,irish,F,Quincy  Massachusetts  US,1058 Satterfield Dale Apt 5,Littleton,Massachusetts,Middlesex County,,42.56739577505874,-71.4650286711944,1423514.26,11559.299999999997
aefca2e5-02fc-43f3-98a9-54e82a5d156a,1972-05-12,1985-05-12,999-88-1560,,,,Earlean804,Beatty507,,,,white,italian,F,Turin  Piedmont  IT,248 Rice Rue Unit 72,Tewksbury,Massachusetts,Middlesex County,,42.705970419116234,-71.14908041710748,288107.3,6371.619999999996
520044f6-753e-49f6-8123-b63bf7fa4bef,1943-09-01,2013-11-06,999-23-5804,S99972010,X57182224X,Mr.,Jeff859,Heller342,,,S,white,italian,M,Acushnet  Massachusetts  US,317 Mayert Junction,Somerset,Massachusetts,Bristol County,02725,41.76465609056323,-71.10804960541277,1669744.73,432685.54000000015
f7f63ca8-d282-4520-9a68-3177e2a5db6f,1996-07-08,,999-76-3308,S99976821,X81434578X,Mr.,Andreas188,Dare640,,,,white,scottish,M,Boston  Massachusetts  US,360 Paucek Crossroad,Winchendon,Massachusetts,Worcester County,01475,42.67172901277089,-72.00277053798835,481549.23,5845.159999999998
56602fcd-6805-4e1a-85d9-eed9631af1b7,1979-09-14,,999-59-7610,S99962012,X13052607X,Mrs.,Maribel82,Medhurst46,,Gerlach374,M,asian,chinese,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,314 Lang Crossing,Quincy,Massachusetts,Norfolk County,02169,42.32300472889981,-70.94197989999816,836950.9,9777.429999999998
2c57a897-8381-44a6-920f-e074fa6f74cf,1940-08-12,2009-09-18,999-25-9061,S99943498,X10999265X,Mr.,Lorenzo669,Cuellar188,,,M,hispanic,puerto_rican,M,Bayamon  Puerto Rico  PR,253 Hilpert Rapid Suite 9,Dartmouth,Massachusetts,Bristol County,,41.62179822603566,-70.93060805464118,1530240.01,295031.5200000006
dc3a7408-bbdd-4963-a8ed-a7ab3448a9b3,1993-04-16,,999-61-2546,S99913306,X47504121X,Ms.,Marylin690,Gutkowski940,,,,hispanic,puerto_rican,F,Medford  Massachusetts  US,977 Collier Esplanade Apt 71,Boston,Massachusetts,Suffolk County,02108,42.376195787381604,-70.99899866344482,586586.83,5057.349999999999
c1aeee74-bf6f-493a-801f-eac8c27c67f3,1960-03-19,,999-51-3090,S99971576,X64299053X,Mr.,Kendall673,Konopelski743,,,M,white,irish,M,Boston  Massachusetts  US,655 Stehr Manor,Waltham,Massachusetts,Middlesex County,02451,42.43767978382253,-71.1533025823869,1364206.98,5336.16
dc3a84d2-3d85-4e88-83f1-30e59241839d,1970-07-12,,999-19-2226,S99925667,X15556905X,Mrs.,María del Carmen27,Perales854,MD,Esquibel766,M,hispanic,mexican,F,Juarez  Chihuahua  MX,980 Lowe Fort,Hudson,Massachusetts,Middlesex County,01749,42.41375611724427,-71.4538895793876,1027115.76,11907.079999999998
a3c4e431-b0fb-471f-b254-81823d203839,1986-03-21,,999-72-8384,S99983743,X51240093X,Mr.,Lavern240,Cormier289,,,M,white,irish,M,Bridgewater  Massachusetts  US,117 McCullough Rue,Boston,Massachusetts,Suffolk County,02108,42.45851636595867,-70.9981477491319,689369.7,2827.16
55d2706c-bf82-4ecb-90c6-d7f7e121c4b6,1972-05-12,,999-26-1589,S99972690,X21142819X,Mrs.,Devora529,Hills818,,Russel238,M,white,italian,F,Turin  Piedmont  IT,364 Bosco Trace Suite 19,Tewksbury,Massachusetts,Middlesex County,,42.656070656331536,-71.13949651539215,1118224.15,7434.319999999999
9e2653fc-49e0-4b2e-86f8-e664bbe07be3,2001-11-29,2016-09-15,999-79-8121,,,,Adam631,Shields502,,,,white,french,M,South Hadley  Massachusetts  US,113 Abshire Heights,Ludlow,Massachusetts,Hampden County,,42.21109873236621,-72.44451949207823,361862.39,6488.559999999999
20df6885-5f4c-4b95-a460-a2005302e3dc,1978-09-01,,999-31-7229,S99940164,X59022311X,Mrs.,Deane47,Mohr916,,Yundt842,M,white,irish,F,Waltham  Massachusetts  US,1091 Berge Passage Unit 61,Chicopee,Massachusetts,Hampden County,01013,42.25065582158556,-72.50940483924376,254195.38,4442.349999999999
0875239f-f098-4192-89e0-2bb25ae09750,2001-11-29,,999-55-4094,S99922652,,,Rashad361,Cummings51,,,,white,french,M,Lynn  Massachusetts  US,1000 Schmitt Avenue,Ludlow,Massachusetts,Hampden County,,42.19738641933239,-72.37235119624455,472468.37,2643.16
943f7a75-4e53-426b-a5fb-982f95310fd0,1943-09-01,2016-03-23,999-67-7712,S99968047,X20078185X,Mr.,Saul605,Wilkinson796,,,M,white,italian,M,Carver  Massachusetts  US,196 Ebert Pathway,Somerset,Massachusetts,Bristol County,02725,41.831149428026954,-71.0597998074998,1757929.01,7960.59
fcc88b98-5b91-4183-b360-3d6603ff267d,1972-10-19,,999-22-2935,S99974586,X24443187X,Ms.,Vanna750,Schumm995,,,S,white,german,F,Attleboro  Massachusetts  US,617 Morar Crossroad Unit 15,Plymouth,Massachusetts,Plymouth County,02360,41.886777356557694,-70.617445337932,1021378.65,6655.119999999999
99ee2285-f0c4-45fc-85e9-9947a9fc191f,1940-08-12,,999-13-2581,S99967288,X36876910X,Mr.,David908,Guillen740,,,M,hispanic,puerto_rican,M,Ponce  Puerto Rico  PR,644 Feil Meadow Apt 86,Dartmouth,Massachusetts,Bristol County,,41.62991802768801,-70.89945790259593,1610906.8,8671.17
e40767bd-4f64-48d5-a4fa-c0cfa8942445,1946-02-09,,999-45-6755,S99944269,X20407914X,Mrs.,Nohemi878,Hintz995,,Collins926,M,white,italian,F,Wayland  Massachusetts  US,151 Gerlach Boulevard,Everett,Massachusetts,Middlesex County,02148,42.47856086185069,-71.00379845684108,88920.7,11323.039999999997
6edf069d-ebad-4c90-8192-119fb32c84c1,1952-11-29,,999-22-6760,S99999088,X64728266X,Mr.,Ariel183,Turner526,,,M,white,german,M,Lawrence  Massachusetts  US,930 Dach Junction Suite 1,Falmouth,Massachusetts,Barnstable County,02540,41.64605373800129,-70.62401982801279,22567.82,660.13
6a490d1a-b7b5-4c4d-9f6a-14bca4bc26da,1995-01-25,,999-11-7496,S99974112,X37968119X,Ms.,Joana79,Ruecker817,,,,white,irish,F,Reading  Massachusetts  US,923 Prosacco Hollow Unit 61,Arlington,Massachusetts,Middlesex County,02474,42.44933845235545,-71.15844182791938,624445.27,3435.56
14973ffb-cd56-4f61-a3cb-4814e6533ad5,2013-04-27,,999-63-4559,,,,David908,Adame662,,,,black,dominican,M,Salisbury  Saint Joseph Parish  DM,324 Jast Branch Unit 73,Boston,Massachusetts,Suffolk County,02108,42.37527353948774,-71.11398200932592,170072.91999999998,1937.3999999999999
31db0dc6-d5f0-4ecf-b715-cc105b87957d,1973-09-11,,999-28-4578,S99916862,X4224116X,Mrs.,Hyon784,Marvin195,,Schoen8,M,asian,chinese,F,Waltham  Massachusetts  US,1026 Botsford Annex Apt 40,Billerica,Massachusetts,Middlesex County,,42.59889802799604,-71.24509281987952,919500.65,11467.619999999997
5c9fcde0-bf8f-4b90-95f0-58edeac65ea1,2005-06-25,,999-60-2680,,,,Valentine262,Kuhn96,,,,white,irish,F,Quincy  Massachusetts  US,752 Schaefer Gate Apt 97,Sharon,Massachusetts,Norfolk County,02067,42.131986897275695,-71.1479452357048,326305.58,3163.96
82e1ac67-6148-4b60-8b2d-94481cceaa51,1978-12-25,,999-30-7744,S99961657,X85815377X,Mr.,Emanuel231,Rutherford999,,,S,white,english,M,Stoneham  Massachusetts  US,420 Stroman Trace Suite 75,Freetown,Massachusetts,Bristol County,,41.8485756689331,-70.93964811466282,1030494.96,4103.799999999999
276ba071-be58-40c6-a8c2-d245da2da7fb,1943-09-01,,999-94-8487,S99989803,X47333722X,Mr.,Wally311,Koepp521,,,S,white,italian,M,North Reading  Massachusetts  US,826 Cassin Dale,Somerset,Massachusetts,Bristol County,02725,41.78182877235449,-71.10149097127055,1521211.07,7117.299999999999
d41129b8-37c7-44f0-952e-fc0e51885f49,1971-01-29,,999-65-2555,S99988713,X71351527X,Mrs.,Keith571,Larkin917,,Collins926,M,hispanic,puerto_rican,F,Chilmark  Massachusetts  US,158 Von Neck,Taunton,Massachusetts,Bristol County,02718,41.95495914003185,-71.02978043303322,1043836.76,11065.71
da24e588-37fe-47aa-9780-4d154d84df5c,1974-04-28,,999-57-3953,S99951667,X59212283X,Mr.,Erick204,Leannon79,,,M,asian,chinese,M,Shanghai  Shanghai Municipality  CN,267 Schroeder Viaduct Unit 83,Boston,Massachusetts,Suffolk County,02108,42.29994140676488,-71.06806500600902,1094429.95,3725.4799999999996
bd858504-3da6-4bcb-a4b0-b69df50cdabc,1950-02-26,,999-42-5553,S99985940,X66120201X,Mrs.,Jeanelle736,Carter549,,Kuhn96,M,white,american,F,Stoughton  Massachusetts  US,327 Schroeder Mall Unit 71,Medford,Massachusetts,Middlesex County,02145,42.449441492319025,-71.03766959160137,57274.659999999996,7332.559999999999
132ff57e-a51d-425e-af89-16d95db75d0f,2003-02-08,,999-72-5934,S99930905,,,Danyell947,Kautzer186,,,,asian,chinese,F,Hong Kong  Hong Kong Special Administrative Region  CN,1079 Rutherford Gateway Apt 26,Boxborough,Massachusetts,Middlesex County,,42.53023561706833,-71.47775680597033,381727.59,3002.2799999999997
2ce0e0f3-3263-489b-bbf3-df4748f913d1,1962-12-06,,999-85-5523,S99941585,X15328545X,Mrs.,Delila667,Gleichner915,,Lehner980,M,white,portuguese,F,Lynn  Massachusetts  US,1052 Baumbach Corner,Brockton,Massachusetts,Plymouth County,02301,42.10053126443319,-70.96503339066402,1243571.73,6906.839999999999
149c3a3c-761f-4b4f-b188-74857fa28f1a,2010-09-23,,999-39-8918,,,,Eugena417,Russel238,,,,white,french,F,Amesbury  Massachusetts  US,836 Koch Walk,Lynn,Massachusetts,Essex County,01901,42.585497766727784,-70.8771187327868,27562.02,2541.52
87f9b38d-562c-4b9f-b086-4b131b6e03f0,1970-02-25,,999-86-6354,S99971095,X68346257X,Mr.,Marshall526,Wolf938,,,S,white,irish,M,Dudley  Massachusetts  US,292 Heidenreich Center Suite 33,Maynard,Massachusetts,Middlesex County,01754,42.46785559453761,-71.39870018592578,1016496.72,3626.24
54b69988-bf39-4735-aee6-835839c36322,1988-08-25,,999-65-2100,S99939454,X78184548X,Mrs.,María Eugenia578,Velásquez56,MD,Portillo767,M,black,dominican,F,Marigot  Saint Andrew Parish  DM,893 Wunsch Union,Boston,Massachusetts,Suffolk County,02108,42.46698850508581,-70.95410953958176,97915.1,5625.469999999999
9dcb1f6a-0a03-46c4-84e2-a433f51a4b32,1939-06-24,,999-95-7887,S99962068,X79962820X,Mr.,Jarrett354,Langworth352,,,M,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,188 Marquardt Throughway,Ashland,Massachusetts,Middlesex County,,42.287570591258174,-71.38403221980812,1456826.2,7605.419999999999
d4dcca82-8029-4036-a064-c5eb18291b3e,1978-03-12,,999-31-2080,S99954049,X12008841X,Mrs.,Alene865,Lubowitz58,,Sauer652,M,black,west_indian,F,Santo Domingo  National District  DO,106 Kozey Mill Apt 4,Woburn,Massachusetts,Middlesex County,01801,42.51377818949048,-71.10686498517025,1031574.28,7320.689999999999
9a6bcfa2-0c84-4ee2-a4dd-8d548f6fb33e,1980-09-10,,999-15-2424,S99921938,X71451076X,Mr.,Ira784,McCullough561,,,M,white,italian,M,Newton  Massachusetts  US,616 Zboncak Promenade Apt 32,Belmont,Massachusetts,Middlesex County,02138,42.438763614490206,-71.05908366966277,847289.63,2737.2
155e820d-b895-448d-91e0-30a199b9ea7c,1986-05-16,,999-72-8832,S99990842,X79370529X,Mr.,Mohammad578,Bashirian201,,,M,white,portuguese,M,Dighton  Massachusetts  US,251 Wilkinson Divide Unit 65,Framingham,Massachusetts,Middlesex County,01701,42.342604303480584,-71.41427584510737,724920.88,2843.77
8501d144-5ece-4a78-b84f-f23a2d504ff4,2000-02-07,,999-91-6773,S99944683,,Ms.,Lorrine765,Raynor401,,,,white,german,F,Revere  Massachusetts  US,804 Fritsch Pathway Unit 18,Mattapoisett,Massachusetts,Plymouth County,,41.73975885393421,-70.79095806591029,451725.25,3050.6
6b79277b-0ab1-4d4f-ad1b-e3ecb050cade,1949-10-09,,999-30-2702,S99912890,X52350260X,Mr.,Porter490,Heidenreich818,,,M,white,italian,M,Palmer  Massachusetts  US,997 Ullrich Promenade,Framingham,Massachusetts,Middlesex County,01701,42.30572206041623,-71.35037343507449,1582730.06,7270.599999999999
43f98ba5-3f36-4e98-9795-e1419b75df90,2010-12-02,,999-21-9782,,,,Mohammad578,Monahan736,,,,white,french,M,Boston  Massachusetts  US,834 Brakus Lane,Lowell,Massachusetts,Middlesex County,01850,42.63367339350249,-71.31117196417618,213184.4,2773.16
2689263c-2b90-41b5-96f3-4fe53b9c6bc3,1964-04-14,,999-76-5299,S99951406,X81026437X,Ms.,Tamie596,Goldner995,,,S,white,french_canadian,F,Winchester  Massachusetts  US,869 Champlin View Suite 51,Buckland,Massachusetts,Franklin County,,42.630009205097465,-72.7659545918944,63562.01,6958.879999999999
7558b77d-83ae-40ce-976d-a612bcbe47e3,1973-10-19,,999-32-2020,S99976287,X17947336X,Mrs.,Margarita164,Casillas702,,Botello137,M,hispanic,south_american,F,Santiago  Santiago Province  CL,762 McDermott Bay,Plymouth,Massachusetts,Plymouth County,02360,41.98118120240012,-70.52473223538708,909821.94,8750.729999999998
b14bedde-dfb2-4dde-b15c-6520193199b7,2015-03-02,,999-87-5161,,,,Cathrine584,Cormier289,,,,white,french,F,Middleborough  Massachusetts  US,657 Muller Frontage road,Holliston,Massachusetts,Middlesex County,,42.249267460505806,-71.39886779206215,99000.0,1679.08
18a8e932-a13e-4765-90d8-aad2fd58b9ab,2018-06-11,,999-83-1373,,,,Santiago500,Schaefer657,,,,white,irish,M,Sandwich  Massachusetts  US,419 Oberbrunner Glen Suite 77,Nantucket,Massachusetts,Nantucket County,02554,41.304309817966015,-70.08250798485555,29094.09,1066.6
49a83d35-a1be-48ed-8e20-acdb540462ae,2015-12-08,,999-33-2200,,,,Aldo414,Block661,,,,black,west_indian,M,Santiago de los Caballeros  Santiago  DO,586 Walter Mill,Carver,Massachusetts,Plymouth County,,41.894034159761325,-70.71204014401891,97106.85,1757.4
d92ec761-4115-4f33-abb1-d45a658ccf8b,1956-09-06,,999-69-4039,S99922172,X1423457X,Mrs.,Gilma310,Goodwin327,,Gutmann970,M,white,irish,F,Weymouth  Massachusetts  US,171 Gutmann Trafficway,Falmouth,Massachusetts,Barnstable County,02540,41.607941696843284,-70.52335766933489,1307927.74,11573.119999999999
46ff89af-c962-4913-80e7-6c7ecbfaa5a3,1962-05-10,,999-22-3924,S99916378,X5067307X,Mrs.,Caridad510,Montaño969,,Soliz209,M,hispanic,mexican,F,Puebla  Puebla  MX,444 Schaefer Street Unit 86,Wellesley,Massachusetts,Norfolk County,02457,42.35376891488728,-71.2713512828149,1224404.9,10891.859999999999
ec74f673-77bd-441d-a843-7b4153c5b83d,1992-06-08,,999-94-3655,S99918621,X4348035X,Mr.,Alonzo487,Watsica258,,,M,white,french_canadian,M,Malden  Massachusetts  US,484 Greenfelder Annex Unit 13,New Bedford,Massachusetts,Bristol County,02740,41.78331364493172,-70.86597941005631,593494.88,3468.3399999999997
51da7ca8-1883-4bee-be81-a8980419b29b,1964-11-27,,999-29-3201,S99914815,X56266844X,Mr.,Michel472,Lind531,,,S,white,portuguese,M,Porto  Douro Litoral  PT,582 Padberg View,Worcester,Massachusetts,Worcester County,01545,42.33656944405888,-71.74566411372996,1127564.99,4308.679999999999
57be8ff8-1930-4b62-96fd-daf298159f8e,1983-12-10,,999-64-5572,S99910464,X38680031X,Mrs.,Wilda367,Lehner980,PhD,Raynor401,M,white,german,F,Bolton  Massachusetts  US,1018 Veum Walk Unit 61,Milton,Massachusetts,Norfolk County,02186,42.300909600629396,-70.98895454333784,716757.97,7998.779999999999
9a9986bd-e4aa-4591-90e7-6171bdc69689,1934-11-24,1996-12-15,999-85-5151,S99927442,X25215742X,Mr.,Zack583,Kertzmann286,,,M,white,irish,M,Harvard  Massachusetts  US,1011 Ernser Passage,Framingham,Massachusetts,Middlesex County,01701,42.332914466155124,-71.41164393362088,1425497.21,7276.679999999999
d506ca54-caf0-4bbe-b827-10c68c67747e,1976-07-25,,999-12-1367,S99940153,X63937446X,Mr.,Francisco472,Haag279,,,M,white,irish,M,Boston  Massachusetts  US,1004 Schultz Frontage road,Boston,Massachusetts,Suffolk County,02108,42.42294810672144,-71.07442847771436,7934.0199999999995,0.0
3a72f33b-a24b-4fc0-adf7-6d7df0b16549,2004-07-06,,999-38-2785,,,,Cory323,Koss676,,,,hispanic,puerto_rican,M,Boston  Massachusetts  US,573 Ruecker Pathway Suite 15,Auburn,Massachusetts,Worcester County,,42.211737194087796,-71.81223138780436,47027.78,3449.7599999999998
bd2a1c40-c248-4ee4-a2d1-bfa8f0cfd0f1,1940-03-02,2004-05-30,999-50-1960,S99977751,X77672986X,Mrs.,Susana117,Zelaya592,,Cruz300,M,hispanic,south_american,F,Lima  Lima Province  PE,569 Runte Bypass Apt 51,Lynn,Massachusetts,Essex County,01901,42.53719829165919,-70.86185670404032,80699.81,2835.5599999999995
e158bd0d-2d06-4ec7-95c8-861aec0e1188,1997-04-01,,999-86-1018,S99926394,X56331304X,Ms.,Glayds212,Grimes165,,,,white,italian,F,Fairhaven  Massachusetts  US,345 Jast Pathway Apt 94,Malden,Massachusetts,Middlesex County,02148,42.46294057990238,-70.97740273760743,515357.64,3028.9199999999996
